reference;identifier;polymer_type;polymer_type_style;polymerization_type;SMILES_start;SMILES_end;SMILES_rep_u1;molpercent_rep_u1;SMILES_rep_u2;molpercent_rep_u2;SMILES_rep_u3;molpercent_rep_u3;Mn;PDI;Mw;mass_characterization_method;mass_characterization_method_standard;heating_rate;n_of_heating_cycles;add1;add1_percent;add2;add2_percent;Glass_temperature;2nd_Glass_temperature;tg_def_type;Decomposition temp;td_def_type;Unnamed: 29;Comment;rating
;PE-272-7b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,75;[*]CC[*](c1ccccc1);0,25;;;52200,0;1,16;60500,0;SEC;MMA;20,0;2;;;;;107,4;;C;;;;;
;PE-272-8b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;25300,0;1,51;38300,0;SEC;MMA;10,0;3;;;;;97,0;;C;;;;;
;PE-272-8b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;25300,0;1,51;38300,0;SEC;MMA;20,0;2;;;;;95,2;;C;;;;;
;PE-272-9b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;34900,0;1,17;40800,0;SEC;PS;10,0;3;;;;;93,4;;C;;;;;
;PE-272-9b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,1;[*]CC[*](c1ccccc1);0,9;;;34900,0;1,17;40800,0;SEC;PS;20,0;2;;;;;93,5;;C;;;;;
;PE-272-10b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;34600,0;1,21;41800,0;SEC;PS;10,0;3;;;;;94,9;;C;;;;;
;PE-272-10b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,24;[*]CC[*](c1ccccc1);0,76;;;34600,0;1,21;41800,0;SEC;PS;20,0;2;;;;;94,8;;C;;;;;
;PE-272-11b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;18100,0;1,15;20800,0;SEC;PS;10,0;3;;;;;83,0;;C;;;;;
;PE-272-11b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,23;[*]CC[*](c1ccccc1);0,77;;;18100,0;1,15;20800,0;SEC;PS;20,0;2;;;;;80,9;;C;;;;;
;PE-272-12b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;17200,0;1,28;22100,0;SEC;MMA;10,0;3;;;;;86,7;;C;;;;;
;PE-272-12b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;17200,0;1,28;22100,0;SEC;MMA;20,0;2;;;;;84,6;;C;;;;;
;PE-272-13b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,76;[*]CC[*](c1ccccc1);0,24;;;10900,0;1,5;16400,0;SEC;MMA;10,0;3;;;;;109,9;;C;;;;peak shallow;
;PE-272-13b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,76;[*]CC[*](c1ccccc1);0,24;;;10900,0;1,5;16400,0;SEC;MMA;20,0;2;;;;;106,3;;C;;;;;
;PE-272-14b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,92;[*]CC[*](c1ccccc1);0,08;;;15400,0;1,63;25100,0;SEC;MMA;10,0;3;;;;;110,5;;C;;;;;
;PE-272-14b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,92;[*]CC[*](c1ccccc1);0,08;;;15400,0;1,63;25100,0;SEC;MMA;20,0;2;;;;;106,4;;C;;;;;
;PE-272-15b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;9100,0;2,65;24000,0;SEC;MMA;10,0;3;;;;;108,2;;C;;;;analysis should be smoothed;bad
;PE-272-15b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,89;[*]CC[*](c1ccccc1);0,11;;;9100,0;2,65;24000,0;SEC;MMA;20,0;2;;;;;99,0;;C;;;;;
;PE-272-16b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;14400,0;1,86;26900,0;SEC;MMA;10,0;3;;;;;93,3;;C;;;;;
;PE-272-16b;Co;;RAFT;[*]C(C)(C)(C#N);[*]SC(=S)SCc1ccccc1;[*]CC[*](C)(C(=O)OC);0,48;[*]CC[*](c1ccccc1);0,52;;;14400,0;1,86;26900,0;SEC;MMA;20,0;2;;;;;92,9;;C;;;;;
10.1039/C9PY00875F;P1 - PLLA;Homo;;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];1,0;;;;;16000,0;1,06;;SEC;PS;10,0;3;;;;;56,0;;C;;;;Julien Alex;
10.1039/C9PY00875F;P2 - PDLA;Homo;;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];1,0;;;;;19000,0;1,06;;SEC;PS;10,0;3;;;;;55,0;;C;;;;;
10.1039/C9PY00875F;P3 - PETGly;Homo;;ROP;c1ccccc1CO;[*];[*]C(=O)COC(=O)C(CC)O[*];1,0;;;;;12000,0;1,19;;SEC;PS;10,0;3;;;;;29,0;;C;;;;;
10.1039/C9PY00875F;P4 - LLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,95;[*]C(=O)COC(=O)C(CC)O[*];0,05;;;16000,0;1,11;;SEC;PS;10,0;3;;;;;53,0;;C;;;;;
10.1039/C9PY00875F;P5 - LLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,89;[*]C(=O)COC(=O)C(CC)O[*];0,11;;;13000,0;1,2;;SEC;PS;10,0;3;;;;;52,0;;C;;;;;
10.1039/C9PY00875F;P6 - LLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,78;[*]C(=O)COC(=O)C(CC)O[*];0,22;;;12000,0;1,23;;SEC;PS;10,0;3;;;;;48,0;;C;;;;;
10.1039/C9PY00875F;P7 - DLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,96;[*]C(=O)COC(=O)C(CC)O[*];0,04;;;19000,0;1,1;;SEC;PS;10,0;3;;;;;53,0;;C;;;;;
10.1039/C9PY00875F;P8 - DLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,91;[*]C(=O)COC(=O)C(CC)O[*];0,09;;;18000,0;1,21;;SEC;PS;10,0;3;;;;;51,0;;C;;;;;
10.1039/C9PY00875F;P9 - DLa-EtGly;Co;random;ROP;c1ccccc1CO;[*];[*]C(=O)C(C)OC(=O)C(C)O[*];0,78;[*]C(=O)COC(=O)C(CC)O[*];0,22;;;15000,0;1,28;;SEC;PS;10,0;3;;;;;48,0;;C;;;;;
